std,attendance 
1.026382142,59.0
24.99876405,93.0
19.2886263,85.0
25.18970778,22.0
14.36879725,78.0
27.27577469,19.0
1.814971629,55.0
23.57663099,91.0
21.39716618,88.0
25.90877468,21.0
9.421101939,71.0
28.68534526,17.0
1.715634415,60.0
25.68839528,94.0
19.27290243,85.0
25.20760451,22.0
14.35220448,78.0
27.29469588,19.0
1.83399991,55.0
23.55968146,91.0
19.97159074,86.0
25.21705675,22.0
9.406551045,71.0
27.29174376,19.0
1.695219634,60.0
24.96489952,93.0
19.25815368,85.0
25.92967856,21.0
13.63316416,77.0
26.60353282,20.0
1.850051757,55.0
23.54557351,91.0
19.95912347,86.0
25.23150821,22.0
8.687567618,70.0
28.71639206,17.0
2.390270278,61.0
24.95482877,93.0
18.54427408,84.0
25.9384445,21.0
15.03615841,79.0
27.32211351,19.0
1.156286275,56.0
22.82869739,90.0
19.95088689,86.0
25.24162212,22.0
7.97275926,69.0
26.61009196,20.0
4.491597598,64.0
24.93672427,93.0
17.8221877,83.0
24.54450019,23.0
13.60624114,77.0
25.92895663,21.0
0.938833341,59.0
23.5096007,91.0
20.63157843,87.0
25.26976339,22.0
8.650666731,70.0
27.34651297,19.0
1.640958017,60.0
24.91629819,93.0
18.50847821,84.0
24.56695753,23.0
13.5847691,77.0
25.95214677,21.0
1.200591139,56.0
23.49312717,91.0
21.32198909,88.0
27.40449886,19.0
9.343325102,71.0
26.65727092,20.0
1.623242819,60.0
24.90026022,93.0
18.49368701,84.0
25.28879825,22.0
13.57094868,77.0
26.673101,20.0
0.196508035,58.0
23.4775522,91.0
21.30780502,88.0
25.30386416,22.0
10.02878534,72.0
26.68054033,20.0
0.894609254,59.0
24.88032896,93.0
18.47494429,84.0
24.60352791,23.0
12.84446082,76.0
25.98853123,21.0
0.531505984,57.0
23.45811103,91.0
21.2896896,88.0
28.1456534,18.0
10.016051,72.0
25.98927555,21.0
0.173295316,58.0
24.86761774,93.0
19.87447622,86.0
27.44189186,19.0
10.01300015,72.0
25.28748537,22.0
0.537584421,57.0
24.15897371,92.0
19.16791608,85.0
26.73652679,20.0
7.894763934,69.0
25.99070694,21.0
0.877475792,59.0
22.74928008,90.0
19.87855815,86.0
26.73372989,20.0
9.308993502,71.0
24.58016547,23.0
0.168216982,58.0
23.45336525,91.0
19.17045051,85.0
28.14669608,18.0
10.72174645,73.0
27.40480719,19.0
0.171998947,58.0
23.45775401,91.0
20.58661606,87.0
26.73418799,20.0
10.01467315,72.0
25.28852462,22.0
2.283940384,61.0
24.15465173,92.0
18.45996967,84.0
26.03451722,21.0
13.53583836,77.0
28.12617827,18.0
2.274789767,61.0
22.02909588,89.0
19.8675578,86.0
23.92472984,24.0
11.40761,74.0
28.83944946,17.0
3.680072767,63.0
0.0,74.0
0.0,76.0
0.0,50.0
5.303300859,65.0
1.178511302,60.0
2.298097039,54.0
7.778174593,71.0
7.071067812,72.0
8.485281374,48.0
9.280776503,75.0
6.835365551,51.0
2.969848481,56.0
5.656854249,69.0
9.722718241,76.0
9.953887766,47.0
3.232488143,66.0
10.18233765,46.0
2.916815472,56.0
18.55115438,88.0
3.496250196,67.0
14.77481011,40.0
11.49048519,78.0
17.34095201,36.0
0.353553391,60.0
1.69090752,58.0
15.32064693,83.0
1.58391919,59.0
2.202909588,58.0
4.687856068,68.0
16.61700936,37.0
3.754980838,66.0
9.098107251,74.0
5.383135495,69.0
6.430252291,52.0
7.478189898,72.0
18.13520921,35.0
0.242436611,61.0
11.92260601,78.0
4.032419752,67.0
6.401177177,52.0
6.164520656,70.0
15.36189482,39.0
0.87957185,62.0
8.451609623,73.0
6.873735687,71.0
8.485281374,49.0
6.913932972,71.0
15.37188655,39.0
1.203586011,59.0
15.43849806,83.0
4.733286209,68.0
16.84328353,37.0
10.52341268,76.0
21.58035503,30.0
2.414836366,64.0
10.69826371,76.0
15.36350188,83.0
17.55140046,36.0
0.570647578,60.0
14.45911453,40.0
1.701850219,58.0
20.57680733,90.0
4.242640687,67.0
13.21833483,42.0
12.04326311,78.0
14.59512591,40.0
1.838477631,58.0
3.760522427,66.0
16.2423483,84.0
7.684586931,50.0
4.785780678,54.0
3.323401872,56.0
8.15662611,49.0
12.17795012,78.0
14.80081043,82.0
11.90614932,44.0
2.903851848,65.0
6.205792409,52.0
10.31273916,46.0
6.572466876,70.0
21.1505484,91.0
14.72549872,40.0
4.312478394,67.0
14.59916806,40.0
8.834575085,48.0
9.436508354,74.0
17.71094514,86.0
16.74034194,37.0
12.8091987,79.0
18.09550535,35.0
17.19302331,36.0
13.06576197,79.0
19.91554594,89.0
14.57254845,40.0
9.367264026,74.0
23.61285304,27.0
10.07068921,46.0
14.5251518,81.0
17.87449307,86.0
22.90160126,28.0
16.5277282,84.0
20.73944189,31.0
13.53304364,41.0
15.30678209,82.0
19.35962255,88.0
14.44129619,40.0
5.306668034,68.0
22.06039741,29.0
5.042266113,53.0
13.91952793,80.0
15.19306497,82.0
17.87694508,35.0
15.21872162,82.0
22.05920619,29.0
13.45380159,41.0
18.90580236,87.0
20.14332013,89.0
17.18391393,36.0
9.603356199,74.0
24.83263137,25.0
5.692506692,52.0
13.98892915,80.0
17.37963279,85.0
19.93229689,32.0
14.59629364,81.0
19.18882515,33.0
12.02081528,43.0
20.34334986,89.0
19.48162699,88.0
18.55602873,34.0
8.951204447,73.0
22.69268839,28.0
2.871609218,56.0
13.29039336,79.0
17.40120673,85.0
20.62746573,31.0
12.51317111,78.0
18.46276603,34.0
12.01049255,43.0
22.47369813,92.0
17.39787908,85.0
19.23330445,33.0
6.880500027,70.0
18.44453181,34.0
2.165823568,57.0
9.084357953,73.0
17.4484694,85.0
17.78421987,35.0
9.726325929,74.0
12.81392153,42.0
12.72792206,42.0
21.77417482,91.0
20.22512707,89.0
22.05521875,29.0
8.998280412,73.0
19.16075713,33.0
3.581153698,55.0
6.980413096,70.0
20.98801019,90.0
17.08692209,36.0
4.100329888,66.0
11.38441918,44.0
13.42185294,41.0
23.20357808,93.0
18.84461262,87.0
22.03241251,29.0
11.13371768,76.0
14.23584857,40.0
5.013260053,53.0
1.34266109,62.0
21.01655244,90.0
7.927914853,49.0
2.257779547,57.0
5.759631398,52.0
10.64747494,45.0
14.02022066,80.0
14.64317129,81.0
12.15741545,43.0
6.895289855,70.0
7.206133152,50.0
9.978501281,46.0
5.546859861,68.0
18.17381628,86.0
14.27423249,40.0
9.010781496,73.0
13.54263205,41.0
12.76614405,42.0
11.21486562,76.0
18.18814769,86.0
17.07587652,36.0
12.555822,78.0
21.27274927,30.0
12.7205178,42.0
9.855300763,74.0
21.05932528,90.0
15.62924679,38.0
10.47968512,75.0
21.23124187,30.0
12.68126019,42.0
19.74542118,88.0
18.23909099,86.0
24.76995054,25.0
15.45784675,82.0
21.90980863,29.0
9.136655601,47.0
14.83191136,81.0
19.68516293,88.0
17.70512999,35.0
6.305889459,69.0
21.16900926,30.0
1.363464272,58.0
19.05147699,87.0
12.62738555,78.0
21.21320344,30.0
17.59467578,85.0
23.30808988,27.0
7.715686087,49.0
14.84269512,81.0
17.5896885,85.0
11.3493882,44.0
3.483873137,65.0
19.05652775,33.0
1.372619046,58.0
16.23160431,83.0
2.080098872,63.0
7.784488046,49.0
16.88885263,84.0
18.38477631,34.0
2.815967093,56.0
2.80361636,56.0
14.80910097,81.0
9.112454345,73.0
0.624457937,61.0
0.621766308,61.0
7.125694087,50.0
3.574817616,55.0
15.45103541,82.0
2.921309795,56.0
5.540494906,68.0
5.517215515,68.0
5.772239875,52.0
12.0856334,43.0
11.90638721,77.0
1.998599332,63.0
9.032343411,73.0
5.474281597,68.0
12.85779882,42.0
11.39706662,44.0
16.81883538,84.0
10.01069318,46.0
14.67885523,81.0
10.39446968,75.0
7.254183114,50.0
17.7899087,35.0
3.409763925,65.0
0.125274823,60.0
15.37056035,82.0
9.675761932,74.0
8.675127164,48.0
2.302208125,57.0
6.863577019,70.0
17.81637124,35.0
12.54098579,78.0
8.266672026,72.0
6.121985326,69.0
6.580914248,51.0
12.89602669,42.0
3.689715084,55.0
9.708814456,74.0
4.036840952,66.0
12.47557169,78.0
5.182830815,53.0
7.277198571,50.0
0.909880049,59.0
5.434102663,68.0
1.630990824,58.0
15.98832715,83.0
5.910490378,52.0
10.11647716,46.0
1.19292475,62.0
3.302366078,65.0
1.176827714,62.0
19.49198978,88.0
13.69329834,41.0
3.780397738,55.0
3.06246951,56.0
6.108410159,69.0
3.777829237,55.0
16.66998077,84.0
3.822796036,55.0
15.08412909,39.0
2.5845972,64.0
0.46168484,61.0
6.097585188,69.0
13.12370879,79.0
1.099142173,62.0
11.5893603,44.0
6.067740622,69.0
0.295223033,60.0
4.638905226,67.0
11.67080925,77.0
1.060660172,62.0
10.21898504,46.0
9.548282959,74.0
5.28346453,53.0
3.191284552,65.0
15.16222409,82.0
0.392837101,60.0
10.25880653,46.0
5.985153826,69.0
6.720946978,51.0
6.692423535,70.0
15.128902,82.0
3.95027923,55.0
8.166744454,49.0
3.841796716,66.0
4.628743437,54.0
5.958941007,69.0
16.51328549,84.0
7.504671027,50.0
6.071365121,52.0
0.99657862,62.0
1.826141812,58.0
1.704083423,63.0
20.02666512,89.0
11.0518171,45.0
4.673431895,54.0
4.659096215,54.0
2.404595537,64.0
3.807166389,66.0
17.18978734,85.0
14.58568442,40.0
1.852149786,58.0
1.14159408,59.0
2.548132545,57.0
5.919372935,69.0
17.1816394,85.0
20.93962045,31.0
0.272771162,61.0
8.188212845,49.0
1.001213142,62.0
8.048538951,72.0
15.07526774,82.0
18.81069443,34.0
6.625776078,70.0
8.90461214,48.0
4.648458492,54.0
14.4016806,81.0
16.47538422,84.0
21.64600155,30.0
9.439571615,74.0
15.26542525,39.0
1.825181606,58.0
14.39725654,81.0
17.17688569,85.0
23.76797624,27.0
8.029147704,72.0
18.08286555,35.0
3.224565378,56.0
21.46404858,91.0
12.94261465,79.0
25.17103722,25.0
13.68183066,80.0
23.02394373,28.0
0.395434371,60.0
15.11926395,82.0
17.19334982,85.0
21.6382403,30.0
3.807201634,66.0
20.88462936,31.0
3.148445641,65.0
19.35943701,88.0
3.08763608,65.0
14.55081293,40.0
16.5174836,84.0
25.13443195,25.0
0.320555074,61.0
5.25628578,68.0
12.99988621,79.0
1.139227592,59.0
3.957185971,55.0
5.357264271,53.0
3.932701494,55.0
8.066940713,72.0
10.16165985,75.0
0.261482195,61.0
2.376613441,64.0
2.370456412,64.0
11.74126144,44.0
5.215823731,68.0
10.13943863,75.0
0.465965238,60.0
5.882911405,69.0
4.006337145,55.0
4.701450431,54.0
4.479539406,67.0
7.994781987,72.0
4.721187701,54.0
13.62917151,80.0
12.50228749,43.0
12.47095343,43.0
4.488360294,67.0
12.94128845,79.0
3.313903422,56.0
12.91741966,79.0
13.91810179,41.0
13.88373611,41.0
5.900684174,69.0
15.76135803,83.0
11.08147245,45.0
15.04460443,82.0
15.32352134,39.0
17.40239682,36.0
3.801557088,66.0
20.72182415,90.0
10.3657755,46.0
14.34830411,81.0
20.95653727,31.0
20.90628179,31.0
7.360338768,71.0
17.92405996,86.0
11.04096731,45.0
14.3806372,81.0
18.80870526,34.0
13.12075916,42.0
8.778797397,73.0
19.33978641,88.0
14.56706364,40.0
15.09598458,82.0
22.32838352,29.0
18.04358493,35.0
15.1551072,82.0
19.35274151,88.0
15.26008454,39.0
11.58316027,77.0
24.42288168,26.0
11.66807466,44.0
13.75614614,80.0
17.95759967,86.0
21.59097281,30.0
15.84950052,83.0
20.87250653,31.0
13.77014294,41.0
16.59781189,84.0
18.67687685,87.0
16.6408981,37.0
7.3841016,71.0
22.26435096,29.0
4.576420398,54.0
13.07200527,79.0
17.27608327,85.0
21.56675683,30.0
13.05246996,79.0
20.13689931,32.0
13.0369886,42.0
20.15254326,89.0
20.10825196,89.0
18.74143105,34.0
7.405280207,71.0
22.95009236,28.0
4.55536983,54.0
13.09377296,79.0
19.41552633,88.0
21.54992095,30.0
13.77560079,80.0
19.41648168,33.0
14.43562295,40.0
20.87482401,90.0
20.83012417,90.0
19.43334919,33.0
8.126451067,72.0
22.2317381,29.0
6.661216111,51.0
12.40433082,78.0
21.55105995,91.0
21.5369211,30.0
12.37809029,78.0
20.81211345,31.0
14.4178628,40.0
21.59930149,91.0
19.4373173,88.0
22.23556199,29.0
11.68122762,77.0
21.50807577,30.0
5.233761372,53.0
8.88996852,73.0
19.45637112,88.0
19.39451315,33.0
6.75453952,70.0
15.84035109,38.0
10.86833245,45.0
21.6143783,91.0
15.925024,83.0
22.91917041,28.0
10.2939257,75.0
17.95392785,35.0
4.509769916,54.0
8.201583291,72.0
20.18170964,89.0
17.96590784,35.0
3.240787993,65.0
0.0,36.0
0.0,68.0
0.0,54.0
1.060660172,51.0
4.478342948,43.0
8.131727984,34.0
8.202438662,31.0
2.710575995,38.0
0.707106781,43.0
9.899494937,58.0
5.656854249,53.0
7.000357134,34.0
7.135350247,55.0
0.589255651,44.0
1.196642245,43.0
3.485026279,50.0
3.346972098,40.0
2.474873734,41.0
6.322366514,35.0
1.296362432,42.0
6.810554787,54.0
3.111269837,49.0
2.424366107,41.0
5.110453555,52.0
4.580822191,38.0
1.001734607,43.0
1.753624817,47.0
1.006267342,46.0
0.28808054,45.0
9.950002564,30.0
1.316681593,46.0
0.589255651,45.0
8.781810024,57.0
1.767766953,42.0
4.456915469,51.0
5.282503601,37.0
1.697056275,42.0
2.337380749,41.0
2.541762213,48.0
4.540369858,51.0
7.288639129,34.0
1.856155301,47.0
0.948557877,43.0
0.925973166,43.0
0.476885969,45.0
3.230192341,49.0
2.372736088,41.0
1.629419974,42.0
7.823309068,33.0
1.340556606,46.0
2.698550369,48.0
5.416437944,52.0
0.928944203,43.0
2.991605613,40.0
2.935160224,40.0
1.492780983,42.0
1.46563951,42.0
4.116371619,50.0
4.292262216,38.0
3.52334241,39.0
1.37825898,42.0
3.441253002,39.0
4.961339383,51.0
1.379998718,42.0
4.9048518,51.0
3.524485362,39.0
0.685349649,43.0
5.549716858,36.0
9.160726658,57.0
6.301569256,35.0
4.242640687,50.0
0.0,44.0
1.394295061,42.0
0.716927709,45.0
2.082574767,41.0
0.735773272,45.0
2.818999034,48.0
5.591725993,36.0
3.425335447,39.0
0.806826968,45.0
0.599698156,43.0
0.804333964,45.0
0.096026847,44.0
0.094855788,44.0
3.399224165,39.0
0.564001837,43.0
1.538997112,46.0
4.316640234,50.0
6.217663076,35.0
0.843706955,45.0
4.059905227,38.0
1.217795012,42.0
0.893596482,45.0
4.380987666,50.0
3.634376789,49.0
4.799299217,37.0
2.649789622,40.0
4.721410904,37.0
4.424884703,50.0
1.219398429,42.0
3.692668746,49.0
5.444722215,36.0
0.210031717,44.0
1.892550503,41.0
2.327273775,47.0
1.896949923,41.0
5.124840576,51.0
0.526994677,43.0
4.024561026,38.0
1.885618083,41.0
3.970177524,38.0
5.875414527,52.0
5.389300332,36.0
5.170718337,51.0
0.919864574,45.0
0.490012594,43.0
6.093415827,35.0
9.381356347,57.0
0.513710055,43.0
1.593986473,46.0
1.224067201,42.0
0.188561808,44.0
2.290792217,47.0
5.442403832,36.0
2.316780755,47.0
2.999501346,48.0
4.740443861,37.0
2.598336823,40.0
5.840590657,52.0
2.287048495,47.0
1.238807229,42.0
7.544285427,33.0
1.873023306,41.0
2.351665734,47.0
0.473176718,43.0
7.250482965,54.0
0.879955105,45.0
0.873484847,45.0
7.556235968,33.0
7.240158564,54.0
2.640204456,40.0
2.293046276,47.0
1.233675661,42.0
0.881393664,45.0
4.039903778,38.0
2.607456256,40.0
1.887243616,41.0
5.148318551,51.0
3.708702914,49.0
1.934988151,41.0
1.589803837,46.0
6.147114951,35.0
3.727529787,49.0
6.131360116,35.0
2.338536152,47.0
0.215805316,44.0
1.619502628,46.0
2.606323072,40.0
6.544115625,53.0
1.226248469,42.0
0.186782923,44.0
0.517071834,43.0
2.622004648,40.0
0.205148264,44.0
6.12102864,35.0
4.458222023,50.0
0.488546503,43.0
0.920090751,45.0
1.194036601,42.0
7.247844507,54.0
5.44765106,36.0
3.019761901,48.0
1.215727448,42.0
3.712310601,49.0
0.175754865,44.0
11.77698536,27.0
6.57003215,53.0
0.498188869,43.0
0.910849413,45.0
4.421403637,50.0
7.912485378,55.0
4.788684257,37.0
1.566573587,46.0
3.364585014,39.0
5.795957223,52.0
1.97144445,41.0
5.477210905,36.0
7.91503397,55.0
4.787150722,37.0
1.56842302,46.0
2.966855436,48.0
11.39186241,60.0
5.549492487,36.0
2.217074387,47.0
5.532286216,36.0
3.641235435,49.0
0.598321123,43.0
2.21872791,47.0
7.835604585,55.0
9.792357546,30.0
2.217259455,47.0
2.206173157,47.0
2.195197171,47.0
0.777117354,45.0
1.476912686,46.0
2.752170511,40.0
2.890514549,48.0
6.271281987,35.0
4.314376158,50.0
4.293633965,50.0
1.3566977,42.0
0.646497629,43.0
0.060321906,44.0
2.171351484,47.0
2.765351872,40.0
2.877990684,48.0
2.765938619,40.0
0.766032346,45.0
6.979828227,34.0
9.944905464,58.0
1.452959139,46.0
1.44635478,46.0
1.375818624,42.0
2.073542858,41.0
0.751499135,45.0
2.06765599,41.0
0.650538239,43.0
3.57620819,49.0
0.040495102,44.0
6.999736865,34.0
2.183076394,47.0
4.162706877,38.0
6.415999192,53.0
3.468480677,39.0
6.40341334,53.0
2.855623539,48.0
0.677017131,43.0
4.89881181,37.0
6.387829614,53.0
4.248582761,50.0
5.627268192,36.0
0.733623285,45.0
7.015320804,34.0
0.055516648,44.0
0.055288185,44.0
1.463479199,46.0
5.682829601,52.0
1.382594966,42.0
2.785485417,40.0
0.042768555,44.0
1.365937196,42.0
0.048083261,44.0
1.360687551,42.0
3.468190403,39.0
2.180013001,47.0
2.054507104,41.0
2.88388648,48.0
1.463932008,46.0
0.753880381,45.0
7.701434322,33.0
0.076443976,44.0
3.445785738,39.0
5.020187224,51.0
4.8606844,37.0
1.49756075,46.0
4.309601557,50.0
0.637730267,43.0
5.56647218,36.0
7.839086413,55.0
3.583026152,49.0
2.066118699,41.0
4.171930009,38.0
6.974525558,34.0
5.732244311,52.0
3.447469325,39.0
9.246582471,57.0
1.463068213,46.0
2.866856841,48.0
3.484479265,39.0
4.982813613,51.0
2.785341765,40.0
2.861257082,48.0
2.081058036,41.0
0.664479777,43.0
3.480564474,39.0
2.059075028,41.0
2.88052973,48.0
1.461189188,46.0
2.865383925,48.0
0.667823071,43.0
0.03914778,44.0
5.598335068,36.0
5.695732973,52.0
8.417476614,32.0
7.114507819,54.0
0.043292252,44.0
3.480403547,39.0
0.649773799,43.0
3.580769693,49.0
4.273487627,50.0
2.788223729,40.0
2.074179891,41.0
2.067288928,41.0
0.650912865,43.0
1.353537733,42.0
4.28916087,50.0
1.455944454,46.0
2.072793408,41.0
6.99966615,34.0
0.775980818,45.0
1.340985676,42.0
1.482643251,46.0
0.773042783,45.0
2.753636984,40.0
5.008484773,51.0
6.285143396,35.0
2.193153413,47.0
5.00568946,51.0
0.649110641,43.0
4.171485288,38.0
2.043738095,41.0
5.561836776,36.0
2.914337294,48.0
0.085643368,44.0
4.314883795,50.0
0.072020135,44.0
1.338063601,42.0
5.563585564,36.0
6.437482837,53.0
0.631653314,43.0
0.075224126,44.0
0.074996174,44.0
6.97493547,34.0
2.915750553,48.0
0.617922142,43.0
2.908876399,48.0
2.195197171,47.0
4.861359121,37.0
6.961959347,34.0
8.56896265,56.0
0.083434428,44.0
6.428432531,53.0
0.64075072,43.0
3.591358126,49.0
3.46956476,39.0
2.754427578,40.0
2.894013841,48.0
2.049792201,41.0
