number-strategies,overcrowding-threshold 
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,50.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,60.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,70.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
20.0,40.0
