[step],attendance 
58.0,43.0
59.0,45.0
60.0,56.0
61.0,62.0
62.0,53.0
63.0,43.0
64.0,42.0
65.0,50.0
66.0,53.0
67.0,54.0
68.0,61.0
69.0,51.0
70.0,42.0
71.0,46.0
72.0,58.0
73.0,52.0
74.0,39.0
75.0,51.0
76.0,52.0
77.0,57.0
78.0,52.0
79.0,50.0
80.0,47.0
81.0,45.0
82.0,43.0
83.0,50.0
84.0,60.0
85.0,56.0
86.0,51.0
87.0,44.0
88.0,50.0
89.0,53.0
90.0,44.0
91.0,50.0
92.0,53.0
93.0,55.0
94.0,55.0
95.0,50.0
96.0,53.0
97.0,42.0
98.0,41.0
99.0,45.0
100.0,59.0
101.0,54.0
102.0,50.0
103.0,43.0
104.0,58.0
105.0,54.0
106.0,44.0
107.0,48.0
108.0,52.0
109.0,52.0
110.0,63.0
111.0,55.0
112.0,58.0
113.0,43.0
114.0,51.0
115.0,42.0
116.0,43.0
117.0,52.0
118.0,52.0
119.0,48.0
120.0,54.0
121.0,54.0
122.0,46.0
123.0,46.0
124.0,47.0
125.0,44.0
126.0,55.0
127.0,57.0
128.0,60.0
129.0,56.0
130.0,50.0
131.0,43.0
132.0,51.0
133.0,49.0
134.0,47.0
135.0,47.0
136.0,50.0
137.0,61.0
138.0,50.0
139.0,49.0
140.0,44.0
141.0,47.0
142.0,47.0
143.0,52.0
144.0,56.0
145.0,59.0
146.0,51.0
147.0,48.0
148.0,53.0
149.0,59.0
150.0,46.0
151.0,39.0
152.0,49.0
153.0,62.0
154.0,53.0
155.0,58.0
156.0,42.0
157.0,48.0
158.0,44.0
159.0,53.0
160.0,53.0
161.0,48.0
162.0,54.0
163.0,45.0
164.0,57.0
165.0,52.0
166.0,54.0
167.0,39.0
168.0,46.0
169.0,52.0
170.0,55.0
171.0,56.0
172.0,49.0
173.0,49.0
174.0,48.0
175.0,48.0
176.0,52.0
177.0,49.0
178.0,51.0
179.0,46.0
180.0,53.0
181.0,58.0
182.0,56.0
183.0,44.0
184.0,45.0
185.0,48.0
186.0,55.0
187.0,53.0
188.0,50.0
189.0,51.0
190.0,46.0
191.0,50.0
192.0,55.0
193.0,52.0
194.0,45.0
195.0,49.0
196.0,43.0
197.0,61.0
198.0,55.0
199.0,48.0
200.0,44.0
201.0,56.0
202.0,52.0
203.0,53.0
204.0,48.0
205.0,52.0
206.0,54.0
207.0,46.0
208.0,55.0
209.0,50.0
210.0,52.0
211.0,46.0
212.0,46.0
213.0,51.0
214.0,56.0
215.0,46.0
216.0,49.0
217.0,53.0
218.0,58.0
219.0,51.0
220.0,49.0
221.0,53.0
222.0,49.0
223.0,48.0
224.0,58.0
225.0,55.0
226.0,52.0
227.0,45.0
228.0,47.0
229.0,54.0
230.0,52.0
231.0,49.0
232.0,43.0
233.0,53.0
234.0,60.0
235.0,53.0
236.0,51.0
237.0,43.0
238.0,51.0
239.0,49.0
240.0,52.0
241.0,53.0
242.0,59.0
243.0,50.0
244.0,44.0
245.0,53.0
246.0,52.0
247.0,47.0
248.0,43.0
249.0,52.0
250.0,58.0
251.0,54.0
252.0,53.0
253.0,43.0
254.0,50.0
255.0,42.0
256.0,57.0
257.0,49.0
258.0,54.0
259.0,50.0
260.0,49.0
261.0,57.0
262.0,53.0
263.0,50.0
264.0,38.0
265.0,46.0
266.0,48.0
267.0,57.0
268.0,51.0
269.0,54.0
270.0,51.0
271.0,49.0
272.0,51.0
273.0,49.0
274.0,54.0
275.0,49.0
276.0,50.0
277.0,53.0
278.0,58.0
279.0,50.0
280.0,42.0
281.0,43.0
282.0,49.0
283.0,53.0
284.0,51.0
285.0,51.0
286.0,51.0
287.0,55.0
288.0,51.0
289.0,51.0
290.0,51.0
291.0,48.0
292.0,47.0
293.0,52.0
294.0,63.0
295.0,54.0
296.0,47.0
297.0,41.0
298.0,53.0
299.0,53.0
300.0,49.0
301.0,47.0
302.0,48.0
303.0,50.0
304.0,56.0
305.0,54.0
306.0,50.0
307.0,47.0
308.0,47.0
309.0,49.0
310.0,61.0
311.0,54.0
312.0,48.0
313.0,45.0
314.0,55.0
315.0,58.0
316.0,47.0
317.0,49.0
318.0,46.0
319.0,46.0
320.0,51.0
321.0,53.0
322.0,54.0
323.0,50.0
324.0,43.0
325.0,50.0
326.0,59.0
327.0,53.0
328.0,47.0
329.0,43.0
330.0,57.0
331.0,61.0
332.0,57.0
333.0,45.0
334.0,54.0
335.0,43.0
336.0,50.0
337.0,47.0
338.0,51.0
339.0,51.0
340.0,45.0
341.0,51.0
342.0,55.0
343.0,57.0
344.0,43.0
345.0,49.0
346.0,52.0
347.0,54.0
348.0,58.0
349.0,51.0
350.0,52.0
351.0,47.0
352.0,56.0
353.0,47.0
354.0,47.0
355.0,47.0
356.0,50.0
357.0,46.0
358.0,55.0
359.0,61.0
360.0,46.0
361.0,42.0
362.0,45.0
363.0,53.0
364.0,52.0
365.0,47.0
366.0,52.0
367.0,51.0
368.0,60.0
369.0,55.0
370.0,52.0
371.0,48.0
372.0,50.0
373.0,42.0
374.0,50.0
375.0,57.0
376.0,54.0
377.0,43.0
378.0,44.0
379.0,55.0
380.0,52.0
381.0,41.0
382.0,43.0
383.0,52.0
384.0,57.0
385.0,60.0
386.0,51.0
387.0,56.0
388.0,52.0
389.0,47.0
390.0,57.0
391.0,57.0
392.0,52.0
393.0,40.0
394.0,48.0
395.0,53.0
396.0,55.0
397.0,43.0
398.0,46.0
399.0,45.0
400.0,49.0
401.0,55.0
402.0,55.0
403.0,51.0
404.0,51.0
405.0,49.0
406.0,53.0
407.0,53.0
408.0,53.0
409.0,46.0
410.0,49.0
411.0,55.0
412.0,56.0
413.0,47.0
414.0,44.0
415.0,50.0
416.0,46.0
417.0,51.0
418.0,50.0
419.0,59.0
420.0,56.0
421.0,45.0
422.0,49.0
423.0,54.0
424.0,54.0
425.0,47.0
426.0,52.0
427.0,50.0
428.0,61.0
429.0,53.0
430.0,51.0
431.0,42.0
432.0,48.0
433.0,46.0
434.0,48.0
435.0,53.0
436.0,50.0
437.0,51.0
438.0,46.0
439.0,54.0
440.0,47.0
441.0,44.0
442.0,45.0
443.0,55.0
444.0,65.0
445.0,58.0
446.0,48.0
447.0,50.0
448.0,55.0
449.0,47.0
450.0,49.0
451.0,52.0
452.0,53.0
453.0,50.0
454.0,46.0
455.0,57.0
456.0,54.0
457.0,34.0
458.0,41.0
459.0,53.0
460.0,59.0
461.0,54.0
462.0,49.0
463.0,46.0
464.0,56.0
465.0,56.0
466.0,51.0
467.0,51.0
468.0,48.0
469.0,50.0
470.0,50.0
471.0,61.0
472.0,55.0
473.0,42.0
474.0,39.0
475.0,54.0
476.0,55.0
477.0,46.0
478.0,50.0
479.0,48.0
480.0,50.0
481.0,56.0
482.0,52.0
483.0,54.0
484.0,44.0
485.0,51.0
486.0,51.0
487.0,57.0
488.0,55.0
489.0,46.0
490.0,41.0
491.0,54.0
492.0,56.0
493.0,50.0
494.0,49.0
495.0,47.0
496.0,49.0
497.0,54.0
498.0,52.0
499.0,48.0
500.0,50.0
0.0,91.0
1.0,50.0
2.0,35.0
3.0,43.0
4.0,52.0
5.0,59.0
6.0,46.0
7.0,43.0
8.0,45.0
9.0,48.0
10.0,48.0
11.0,54.0
12.0,53.0
13.0,51.0
14.0,62.0
15.0,62.0
16.0,72.0
17.0,67.0
18.0,49.0
19.0,54.0
20.0,52.0
21.0,58.0
22.0,59.0
23.0,49.0
24.0,47.0
25.0,49.0
26.0,50.0
27.0,51.0
28.0,56.0
29.0,54.0
30.0,55.0
31.0,60.0
32.0,63.0
33.0,69.0
34.0,57.0
35.0,61.0
36.0,61.0
37.0,53.0
38.0,61.0
39.0,61.0
40.0,47.0
41.0,52.0
42.0,51.0
43.0,46.0
44.0,55.0
45.0,55.0
46.0,45.0
47.0,57.0
48.0,62.0
49.0,63.0
50.0,56.0
51.0,62.0
52.0,61.0
53.0,58.0
54.0,63.0
55.0,67.0
56.0,50.0
57.0,54.0
58.0,51.0
59.0,49.0
60.0,54.0
61.0,55.0
62.0,49.0
63.0,51.0
64.0,59.0
65.0,63.0
66.0,56.0
67.0,62.0
68.0,60.0
69.0,59.0
70.0,61.0
71.0,68.0
72.0,61.0
73.0,54.0
74.0,54.0
75.0,45.0
76.0,55.0
77.0,54.0
78.0,56.0
79.0,47.0
80.0,48.0
81.0,59.0
82.0,61.0
83.0,57.0
84.0,64.0
85.0,52.0
86.0,56.0
87.0,67.0
88.0,66.0
89.0,63.0
90.0,64.0
91.0,52.0
92.0,55.0
93.0,49.0
94.0,49.0
95.0,53.0
96.0,44.0
97.0,53.0
98.0,56.0
99.0,52.0
100.0,61.0
101.0,59.0
102.0,50.0
103.0,66.0
104.0,66.0
105.0,60.0
106.0,64.0
107.0,68.0
108.0,53.0
109.0,56.0
110.0,56.0
111.0,57.0
112.0,39.0
113.0,51.0
114.0,52.0
115.0,46.0
116.0,59.0
117.0,60.0
118.0,50.0
119.0,58.0
120.0,54.0
121.0,62.0
122.0,61.0
123.0,66.0
124.0,59.0
125.0,61.0
126.0,51.0
127.0,60.0
128.0,53.0
129.0,51.0
130.0,54.0
131.0,48.0
132.0,54.0
133.0,56.0
134.0,58.0
135.0,57.0
136.0,52.0
137.0,62.0
138.0,54.0
139.0,64.0
140.0,66.0
141.0,61.0
142.0,56.0
143.0,62.0
144.0,51.0
145.0,54.0
146.0,52.0
147.0,52.0
148.0,49.0
149.0,47.0
150.0,58.0
151.0,54.0
152.0,52.0
153.0,61.0
154.0,58.0
155.0,52.0
156.0,66.0
157.0,66.0
158.0,55.0
159.0,65.0
160.0,65.0
161.0,52.0
162.0,53.0
163.0,57.0
164.0,50.0
165.0,50.0
166.0,52.0
167.0,52.0
168.0,56.0
169.0,57.0
170.0,55.0
171.0,56.0
172.0,57.0
173.0,62.0
174.0,55.0
175.0,64.0
176.0,67.0
177.0,58.0
178.0,63.0
179.0,55.0
180.0,51.0
181.0,55.0
182.0,53.0
183.0,50.0
184.0,53.0
185.0,48.0
186.0,51.0
187.0,56.0
188.0,59.0
189.0,62.0
190.0,58.0
191.0,57.0
192.0,66.0
193.0,61.0
194.0,66.0
195.0,65.0
196.0,55.0
197.0,61.0
198.0,58.0
199.0,44.0
200.0,55.0
201.0,47.0
202.0,44.0
203.0,52.0
204.0,59.0
205.0,52.0
206.0,56.0
207.0,53.0
208.0,62.0
209.0,51.0
210.0,61.0
211.0,66.0
212.0,61.0
213.0,62.0
214.0,67.0
215.0,53.0
216.0,57.0
217.0,50.0
218.0,45.0
219.0,47.0
220.0,54.0
221.0,49.0
222.0,59.0
223.0,58.0
224.0,51.0
225.0,50.0
226.0,59.0
227.0,63.0
228.0,58.0
229.0,61.0
230.0,68.0
231.0,59.0
232.0,67.0
233.0,59.0
234.0,54.0
235.0,46.0
236.0,51.0
237.0,44.0
238.0,52.0
239.0,57.0
240.0,55.0
241.0,51.0
242.0,53.0
243.0,57.0
244.0,64.0
245.0,54.0
246.0,65.0
247.0,60.0
248.0,64.0
249.0,67.0
250.0,67.0
251.0,51.0
252.0,52.0
253.0,50.0
254.0,48.0
255.0,53.0
256.0,53.0
257.0,55.0
258.0,50.0
259.0,55.0
260.0,56.0
261.0,52.0
262.0,65.0
263.0,58.0
264.0,54.0
265.0,66.0
266.0,67.0
267.0,57.0
268.0,62.0
269.0,60.0
270.0,51.0
271.0,48.0
272.0,52.0
273.0,55.0
274.0,46.0
275.0,48.0
276.0,53.0
277.0,51.0
278.0,61.0
279.0,62.0
280.0,56.0
281.0,60.0
282.0,59.0
283.0,62.0
284.0,64.0
285.0,70.0
286.0,52.0
287.0,59.0
288.0,49.0
289.0,55.0
290.0,48.0
291.0,45.0
292.0,55.0
293.0,50.0
294.0,51.0
295.0,61.0
296.0,56.0
297.0,55.0
298.0,56.0
299.0,64.0
300.0,55.0
301.0,68.0
302.0,62.0
303.0,63.0
304.0,57.0
305.0,60.0
306.0,53.0
307.0,50.0
308.0,49.0
309.0,48.0
310.0,49.0
311.0,53.0
312.0,58.0
313.0,56.0
314.0,48.0
315.0,57.0
316.0,58.0
317.0,59.0
318.0,64.0
319.0,64.0
320.0,61.0
321.0,66.0
322.0,60.0
323.0,59.0
324.0,54.0
325.0,53.0
326.0,46.0
327.0,45.0
328.0,52.0
329.0,54.0
330.0,55.0
331.0,57.0
332.0,54.0
333.0,56.0
334.0,60.0
335.0,63.0
336.0,56.0
337.0,70.0
338.0,64.0
339.0,62.0
340.0,60.0
341.0,62.0
342.0,52.0
343.0,51.0
344.0,48.0
345.0,51.0
346.0,51.0
347.0,51.0
348.0,51.0
349.0,54.0
350.0,54.0
351.0,58.0
352.0,53.0
353.0,66.0
354.0,54.0
355.0,66.0
356.0,63.0
357.0,69.0
358.0,58.0
359.0,62.0
360.0,52.0
361.0,52.0
362.0,46.0
363.0,49.0
364.0,54.0
365.0,51.0
366.0,51.0
367.0,56.0
368.0,48.0
369.0,67.0
370.0,54.0
371.0,57.0
372.0,60.0
373.0,63.0
374.0,64.0
375.0,72.0
376.0,58.0
377.0,59.0
378.0,47.0
379.0,51.0
380.0,55.0
381.0,49.0
382.0,54.0
383.0,48.0
384.0,45.0
385.0,54.0
386.0,58.0
387.0,52.0
388.0,57.0
389.0,57.0
390.0,55.0
391.0,68.0
392.0,67.0
393.0,63.0
394.0,60.0
395.0,59.0
396.0,56.0
397.0,54.0
398.0,58.0
399.0,51.0
400.0,45.0
401.0,47.0
402.0,55.0
403.0,49.0
404.0,52.0
405.0,56.0
406.0,48.0
407.0,60.0
408.0,65.0
409.0,63.0
410.0,60.0
411.0,60.0
412.0,63.0
413.0,61.0
414.0,62.0
415.0,56.0
416.0,56.0
417.0,51.0
418.0,57.0
419.0,43.0
420.0,53.0
421.0,55.0
422.0,44.0
423.0,54.0
424.0,60.0
425.0,54.0
426.0,61.0
427.0,59.0
428.0,58.0
429.0,57.0
430.0,66.0
431.0,60.0
432.0,59.0
433.0,55.0
434.0,59.0
435.0,51.0
436.0,53.0
437.0,56.0
438.0,40.0
439.0,48.0
440.0,58.0
441.0,52.0
442.0,58.0
443.0,64.0
444.0,58.0
445.0,57.0
446.0,57.0
447.0,59.0
448.0,62.0
449.0,56.0
450.0,60.0
451.0,59.0
452.0,55.0
453.0,60.0
454.0,48.0
455.0,45.0
456.0,57.0
457.0,50.0
458.0,47.0
459.0,59.0
460.0,62.0
461.0,56.0
462.0,63.0
463.0,60.0
464.0,56.0
465.0,59.0
466.0,65.0
467.0,57.0
468.0,60.0
469.0,59.0
470.0,53.0
471.0,50.0
472.0,54.0
473.0,50.0
474.0,41.0
475.0,52.0
476.0,57.0
477.0,56.0
478.0,63.0
479.0,60.0
480.0,57.0
481.0,58.0
482.0,64.0
483.0,60.0
484.0,62.0
485.0,65.0
486.0,53.0
487.0,60.0
488.0,53.0
489.0,55.0
490.0,43.0
491.0,42.0
492.0,55.0
493.0,51.0
494.0,54.0
495.0,63.0
496.0,58.0
497.0,55.0
498.0,61.0
499.0,65.0
500.0,57.0
0.0,47.0
1.0,71.0
2.0,66.0
3.0,70.0
4.0,62.0
5.0,58.0
6.0,62.0
7.0,52.0
8.0,62.0
9.0,67.0
10.0,64.0
11.0,61.0
12.0,59.0
13.0,57.0
14.0,44.0
15.0,63.0
16.0,59.0
17.0,62.0
18.0,73.0
19.0,63.0
20.0,65.0
21.0,68.0
22.0,61.0
23.0,60.0
24.0,61.0
25.0,69.0
26.0,59.0
27.0,69.0
28.0,63.0
29.0,64.0
30.0,56.0
31.0,59.0
32.0,68.0
33.0,63.0
34.0,65.0
35.0,64.0
36.0,67.0
37.0,64.0
38.0,65.0
39.0,66.0
40.0,61.0
41.0,70.0
42.0,65.0
43.0,68.0
44.0,62.0
45.0,69.0
46.0,63.0
47.0,57.0
48.0,63.0
49.0,63.0
50.0,63.0
51.0,69.0
52.0,66.0
53.0,61.0
54.0,60.0
55.0,65.0
56.0,66.0
57.0,72.0
58.0,65.0
59.0,66.0
60.0,60.0
61.0,68.0
62.0,68.0
63.0,62.0
64.0,62.0
65.0,60.0
66.0,66.0
67.0,62.0
68.0,64.0
69.0,64.0
70.0,60.0
71.0,61.0
72.0,70.0
73.0,72.0
74.0,61.0
75.0,66.0
76.0,67.0
77.0,63.0
78.0,68.0
79.0,61.0
80.0,66.0
81.0,62.0
82.0,63.0
83.0,63.0
84.0,63.0
85.0,66.0
86.0,55.0
87.0,57.0
88.0,70.0
89.0,68.0
90.0,61.0
91.0,62.0
92.0,68.0
93.0,63.0
94.0,69.0
95.0,64.0
96.0,63.0
97.0,65.0
98.0,68.0
99.0,67.0
100.0,52.0
101.0,62.0
102.0,58.0
103.0,58.0
104.0,65.0
105.0,62.0
106.0,67.0
107.0,60.0
108.0,67.0
109.0,63.0
110.0,64.0
111.0,69.0
112.0,58.0
113.0,62.0
114.0,72.0
115.0,68.0
116.0,62.0
117.0,62.0
118.0,65.0
119.0,59.0
120.0,63.0
121.0,59.0
122.0,63.0
123.0,62.0
124.0,65.0
125.0,67.0
126.0,57.0
127.0,65.0
128.0,62.0
129.0,66.0
130.0,73.0
131.0,68.0
132.0,67.0
133.0,58.0
134.0,63.0
135.0,62.0
136.0,66.0
137.0,68.0
138.0,59.0
139.0,61.0
140.0,62.0
141.0,71.0
142.0,56.0
143.0,60.0
144.0,62.0
145.0,64.0
146.0,69.0
147.0,62.0
148.0,70.0
149.0,64.0
150.0,63.0
151.0,63.0
152.0,59.0
153.0,73.0
154.0,64.0
155.0,64.0
156.0,61.0
157.0,65.0
158.0,66.0
159.0,63.0
160.0,61.0
161.0,61.0
162.0,62.0
163.0,70.0
164.0,65.0
165.0,66.0
166.0,61.0
167.0,59.0
168.0,62.0
169.0,71.0
170.0,70.0
171.0,66.0
172.0,61.0
173.0,66.0
174.0,63.0
175.0,62.0
176.0,67.0
177.0,57.0
178.0,61.0
179.0,71.0
180.0,65.0
181.0,62.0
182.0,55.0
183.0,63.0
184.0,59.0
185.0,65.0
186.0,68.0
187.0,68.0
188.0,62.0
189.0,66.0
190.0,61.0
191.0,66.0
192.0,69.0
193.0,60.0
194.0,61.0
195.0,67.0
196.0,71.0
197.0,62.0
198.0,59.0
199.0,62.0
200.0,61.0
201.0,65.0
202.0,58.0
203.0,64.0
204.0,61.0
205.0,64.0
206.0,66.0
207.0,61.0
208.0,71.0
209.0,62.0
210.0,63.0
211.0,66.0
212.0,69.0
213.0,72.0
214.0,56.0
215.0,61.0
216.0,58.0
217.0,68.0
218.0,65.0
219.0,62.0
220.0,57.0
221.0,58.0
222.0,66.0
223.0,55.0
224.0,67.0
225.0,63.0
226.0,67.0
227.0,64.0
228.0,66.0
229.0,71.0
230.0,65.0
231.0,66.0
232.0,64.0
233.0,63.0
234.0,69.0
235.0,68.0
236.0,64.0
237.0,56.0
238.0,59.0
239.0,60.0
240.0,60.0
241.0,65.0
242.0,62.0
243.0,64.0
244.0,63.0
245.0,68.0
246.0,68.0
247.0,68.0
248.0,66.0
249.0,62.0
250.0,68.0
251.0,70.0
252.0,72.0
253.0,59.0
254.0,63.0
255.0,63.0
256.0,61.0
257.0,64.0
258.0,56.0
259.0,60.0
260.0,57.0
261.0,63.0
262.0,66.0
263.0,70.0
264.0,64.0
265.0,61.0
266.0,63.0
267.0,72.0
268.0,76.0
269.0,59.0
270.0,60.0
271.0,61.0
272.0,64.0
273.0,65.0
274.0,59.0
275.0,66.0
276.0,54.0
277.0,58.0
278.0,63.0
279.0,62.0
280.0,70.0
281.0,67.0
282.0,58.0
283.0,66.0
284.0,71.0
285.0,65.0
286.0,66.0
287.0,61.0
288.0,66.0
289.0,68.0
290.0,63.0
291.0,64.0
292.0,61.0
293.0,61.0
294.0,56.0
295.0,58.0
296.0,64.0
297.0,66.0
298.0,65.0
299.0,59.0
300.0,65.0
301.0,66.0
302.0,68.0
303.0,69.0
304.0,63.0
305.0,64.0
306.0,65.0
307.0,71.0
308.0,63.0
309.0,66.0
310.0,64.0
311.0,56.0
312.0,57.0
313.0,60.0
314.0,69.0
315.0,61.0
316.0,58.0
317.0,65.0
318.0,68.0
319.0,65.0
320.0,65.0
321.0,65.0
322.0,67.0
323.0,66.0
324.0,65.0
325.0,67.0
326.0,68.0
327.0,65.0
328.0,61.0
329.0,54.0
330.0,61.0
331.0,65.0
332.0,59.0
333.0,62.0
334.0,68.0
335.0,63.0
336.0,63.0
337.0,67.0
338.0,66.0
339.0,62.0
340.0,65.0
341.0,69.0
342.0,71.0
343.0,69.0
344.0,61.0
345.0,58.0
346.0,62.0
347.0,65.0
348.0,64.0
349.0,56.0
350.0,61.0
351.0,62.0
352.0,61.0
353.0,64.0
354.0,67.0
355.0,61.0
356.0,62.0
357.0,63.0
358.0,71.0
359.0,74.0
360.0,65.0
361.0,59.0
362.0,54.0
363.0,69.0
364.0,66.0
365.0,62.0
366.0,62.0
367.0,60.0
368.0,62.0
369.0,59.0
370.0,66.0
371.0,61.0
372.0,62.0
373.0,63.0
374.0,66.0
375.0,72.0
376.0,64.0
377.0,68.0
378.0,63.0
379.0,64.0
380.0,71.0
381.0,66.0
382.0,65.0
383.0,64.0
384.0,64.0
385.0,58.0
386.0,64.0
387.0,58.0
388.0,64.0
389.0,59.0
390.0,64.0
391.0,68.0
392.0,64.0
393.0,68.0
394.0,63.0
395.0,63.0
396.0,71.0
397.0,67.0
398.0,67.0
399.0,67.0
400.0,69.0
401.0,63.0
402.0,65.0
403.0,62.0
404.0,62.0
405.0,58.0
406.0,56.0
407.0,69.0
408.0,61.0
409.0,65.0
410.0,63.0
411.0,61.0
412.0,66.0
413.0,72.0
414.0,65.0
415.0,65.0
416.0,62.0
417.0,70.0
418.0,66.0
419.0,64.0
420.0,66.0
421.0,62.0
422.0,59.0
423.0,62.0
424.0,60.0
425.0,66.0
426.0,58.0
427.0,64.0
428.0,63.0
429.0,70.0
430.0,64.0
431.0,58.0
432.0,66.0
433.0,71.0
434.0,71.0
435.0,62.0
436.0,58.0
437.0,65.0
438.0,63.0
439.0,67.0
440.0,61.0
441.0,63.0
442.0,58.0
443.0,61.0
444.0,59.0
445.0,62.0
446.0,70.0
447.0,63.0
448.0,61.0
449.0,71.0
450.0,69.0
451.0,64.0
452.0,56.0
453.0,64.0
454.0,65.0
455.0,69.0
456.0,64.0
457.0,57.0
458.0,57.0
459.0,59.0
460.0,62.0
461.0,57.0
462.0,68.0
463.0,64.0
464.0,62.0
465.0,65.0
466.0,66.0
467.0,73.0
468.0,66.0
469.0,64.0
470.0,64.0
471.0,64.0
472.0,70.0
473.0,62.0
474.0,62.0
475.0,61.0
476.0,61.0
477.0,61.0
478.0,59.0
479.0,69.0
480.0,60.0
481.0,60.0
482.0,61.0
483.0,73.0
484.0,68.0
485.0,66.0
486.0,63.0
487.0,60.0
488.0,68.0
489.0,64.0
490.0,71.0
491.0,63.0
492.0,65.0
493.0,63.0
494.0,57.0
495.0,60.0
496.0,59.0
497.0,65.0
498.0,62.0
499.0,67.0
500.0,69.0
0.0,20.0
1.0,46.0
2.0,56.0
3.0,51.0
4.0,55.0
5.0,55.0
6.0,45.0
7.0,45.0
8.0,49.0
9.0,61.0
10.0,50.0
11.0,52.0
12.0,48.0
13.0,52.0
14.0,44.0
15.0,41.0
16.0,52.0
17.0,39.0
18.0,42.0
19.0,37.0
20.0,54.0
21.0,41.0
22.0,48.0
23.0,51.0
24.0,43.0
25.0,51.0
26.0,48.0
27.0,40.0
28.0,41.0
29.0,42.0
30.0,43.0
31.0,46.0
32.0,45.0
33.0,43.0
34.0,50.0
35.0,37.0
36.0,41.0
37.0,42.0
38.0,40.0
39.0,37.0
40.0,40.0
41.0,37.0
42.0,43.0
43.0,43.0
44.0,49.0
45.0,40.0
46.0,48.0
47.0,54.0
48.0,47.0
49.0,40.0
50.0,41.0
51.0,43.0
52.0,42.0
53.0,44.0
54.0,41.0
55.0,52.0
56.0,41.0
57.0,42.0
58.0,49.0
59.0,36.0
60.0,43.0
61.0,43.0
62.0,44.0
63.0,37.0
64.0,40.0
65.0,46.0
66.0,38.0
67.0,45.0
68.0,45.0
69.0,49.0
70.0,48.0
71.0,45.0
72.0,41.0
73.0,37.0
74.0,43.0
75.0,43.0
76.0,48.0
77.0,41.0
78.0,44.0
79.0,45.0
80.0,37.0
81.0,53.0
82.0,43.0
83.0,43.0
84.0,42.0
85.0,34.0
86.0,42.0
87.0,43.0
88.0,46.0
89.0,41.0
90.0,44.0
91.0,44.0
92.0,51.0
93.0,49.0
94.0,38.0
95.0,39.0
96.0,44.0
97.0,43.0
98.0,41.0
99.0,43.0
100.0,48.0
101.0,39.0
102.0,48.0
103.0,43.0
104.0,46.0
105.0,47.0
106.0,43.0
107.0,43.0
108.0,40.0
109.0,37.0
110.0,41.0
111.0,39.0
112.0,39.0
113.0,46.0
114.0,50.0
115.0,38.0
116.0,46.0
117.0,39.0
118.0,46.0
119.0,46.0
120.0,38.0
121.0,42.0
122.0,36.0
123.0,44.0
124.0,44.0
125.0,48.0
126.0,51.0
127.0,42.0
128.0,44.0
129.0,42.0
130.0,41.0
131.0,33.0
132.0,47.0
133.0,48.0
134.0,37.0
135.0,42.0
136.0,31.0
137.0,48.0
138.0,44.0
139.0,49.0
140.0,52.0
141.0,42.0
142.0,40.0
143.0,48.0
144.0,42.0
145.0,35.0
146.0,39.0
147.0,45.0
148.0,43.0
149.0,48.0
150.0,46.0
151.0,45.0
152.0,38.0
153.0,44.0
154.0,41.0
155.0,40.0
156.0,44.0
157.0,35.0
158.0,40.0
159.0,41.0
160.0,42.0
161.0,46.0
162.0,49.0
163.0,45.0
164.0,47.0
165.0,46.0
166.0,38.0
167.0,41.0
168.0,45.0
169.0,39.0
170.0,47.0
171.0,44.0
172.0,48.0
173.0,41.0
174.0,41.0
175.0,47.0
176.0,41.0
177.0,44.0
178.0,39.0
179.0,38.0
180.0,33.0
181.0,41.0
182.0,46.0
183.0,45.0
184.0,43.0
185.0,45.0
186.0,54.0
187.0,43.0
188.0,45.0
189.0,42.0
190.0,44.0
191.0,42.0
192.0,44.0
193.0,46.0
194.0,40.0
195.0,43.0
196.0,45.0
197.0,40.0
198.0,51.0
199.0,47.0
200.0,46.0
201.0,33.0
202.0,35.0
203.0,39.0
204.0,42.0
205.0,49.0
206.0,38.0
207.0,46.0
208.0,44.0
209.0,49.0
210.0,52.0
211.0,46.0
212.0,45.0
213.0,46.0
214.0,47.0
215.0,38.0
216.0,39.0
217.0,40.0
218.0,37.0
219.0,45.0
220.0,47.0
221.0,47.0
222.0,40.0
223.0,46.0
224.0,33.0
225.0,38.0
226.0,53.0
227.0,45.0
228.0,40.0
229.0,46.0
230.0,47.0
231.0,45.0
232.0,48.0
233.0,41.0
234.0,39.0
235.0,49.0
236.0,39.0
237.0,48.0
238.0,43.0
239.0,42.0
240.0,41.0
241.0,41.0
242.0,46.0
243.0,45.0
244.0,51.0
245.0,38.0
246.0,34.0
247.0,42.0
248.0,41.0
249.0,43.0
250.0,50.0
251.0,45.0
252.0,43.0
253.0,51.0
254.0,40.0
255.0,40.0
256.0,50.0
257.0,38.0
258.0,45.0
259.0,44.0
260.0,35.0
261.0,46.0
262.0,40.0
263.0,45.0
264.0,48.0
265.0,42.0
266.0,42.0
267.0,43.0
268.0,43.0
269.0,38.0
270.0,35.0
271.0,39.0
272.0,47.0
273.0,45.0
274.0,54.0
275.0,46.0
276.0,42.0
277.0,55.0
278.0,42.0
279.0,46.0
280.0,50.0
281.0,36.0
282.0,41.0
283.0,44.0
284.0,37.0
285.0,43.0
286.0,42.0
287.0,40.0
288.0,46.0
289.0,42.0
290.0,38.0
291.0,44.0
292.0,46.0
293.0,39.0
294.0,41.0
295.0,43.0
296.0,40.0
297.0,38.0
298.0,45.0
299.0,49.0
300.0,46.0
301.0,52.0
302.0,44.0
303.0,43.0
