attendance,[step] 
55.0,37.0
56.0,38.0
57.0,39.0
53.0,40.0
56.0,41.0
44.0,42.0
46.0,43.0
54.0,44.0
47.0,45.0
51.0,46.0
46.0,47.0
49.0,48.0
50.0,49.0
50.0,50.0
54.0,51.0
51.0,52.0
54.0,53.0
56.0,54.0
53.0,55.0
61.0,56.0
53.0,57.0
49.0,58.0
43.0,59.0
59.0,60.0
49.0,61.0
41.0,62.0
56.0,63.0
48.0,64.0
42.0,65.0
47.0,66.0
54.0,67.0
54.0,68.0
47.0,69.0
59.0,70.0
52.0,71.0
56.0,72.0
67.0,73.0
45.0,74.0
47.0,75.0
55.0,76.0
50.0,77.0
54.0,78.0
46.0,79.0
56.0,80.0
39.0,81.0
44.0,82.0
62.0,83.0
45.0,84.0
53.0,85.0
50.0,86.0
55.0,87.0
49.0,88.0
57.0,89.0
59.0,90.0
44.0,91.0
58.0,92.0
58.0,93.0
48.0,94.0
51.0,95.0
49.0,96.0
53.0,97.0
45.0,98.0
50.0,99.0
52.0,100.0
43.0,101.0
52.0,102.0
46.0,103.0
49.0,104.0
61.0,105.0
47.0,106.0
60.0,107.0
54.0,108.0
54.0,109.0
52.0,110.0
51.0,111.0
48.0,112.0
51.0,113.0
54.0,114.0
51.0,115.0
51.0,116.0
41.0,117.0
53.0,118.0
50.0,119.0
48.0,120.0
54.0,121.0
50.0,122.0
56.0,123.0
58.0,124.0
52.0,125.0
56.0,126.0
46.0,127.0
53.0,128.0
50.0,129.0
46.0,130.0
55.0,131.0
44.0,132.0
53.0,133.0
46.0,134.0
47.0,135.0
52.0,136.0
49.0,137.0
53.0,138.0
49.0,139.0
56.0,140.0
55.0,141.0
54.0,142.0
58.0,143.0
49.0,144.0
58.0,145.0
47.0,146.0
47.0,147.0
48.0,148.0
48.0,149.0
58.0,150.0
40.0,151.0
52.0,152.0
50.0,153.0
40.0,154.0
51.0,155.0
57.0,156.0
52.0,157.0
51.0,158.0
61.0,159.0
52.0,160.0
57.0,161.0
67.0,162.0
40.0,163.0
46.0,164.0
46.0,165.0
55.0,166.0
48.0,167.0
50.0,168.0
60.0,169.0
32.0,170.0
39.0,171.0
54.0,172.0
46.0,173.0
54.0,174.0
60.0,175.0
60.0,176.0
53.0,177.0
60.0,178.0
51.0,179.0
43.0,180.0
58.0,181.0
53.0,182.0
51.0,183.0
56.0,184.0
49.0,185.0
41.0,186.0
41.0,187.0
49.0,188.0
43.0,189.0
54.0,190.0
56.0,191.0
52.0,192.0
47.0,193.0
58.0,194.0
54.0,195.0
47.0,196.0
59.0,197.0
53.0,198.0
49.0,199.0
60.0,200.0
49.0,201.0
50.0,202.0
41.0,203.0
56.0,204.0
43.0,205.0
44.0,206.0
62.0,207.0
50.0,208.0
50.0,209.0
48.0,210.0
54.0,211.0
52.0,212.0
53.0,213.0
55.0,214.0
53.0,215.0
59.0,216.0
56.0,217.0
49.0,218.0
44.0,219.0
52.0,220.0
48.0,221.0
42.0,222.0
55.0,223.0
50.0,224.0
46.0,225.0
48.0,226.0
53.0,227.0
52.0,228.0
48.0,229.0
60.0,230.0
51.0,231.0
54.0,232.0
66.0,233.0
44.0,234.0
50.0,235.0
53.0,236.0
49.0,237.0
49.0,238.0
41.0,239.0
56.0,240.0
43.0,241.0
46.0,242.0
63.0,243.0
50.0,244.0
47.0,245.0
49.0,246.0
64.0,247.0
49.0,248.0
58.0,249.0
55.0,250.0
46.0,251.0
59.0,252.0
49.0,253.0
44.0,254.0
47.0,255.0
51.0,256.0
51.0,257.0
43.0,258.0
59.0,259.0
47.0,260.0
38.0,261.0
57.0,262.0
54.0,263.0
56.0,264.0
50.0,265.0
59.0,266.0
48.0,267.0
51.0,268.0
58.0,269.0
42.0,270.0
55.0,271.0
63.0,272.0
50.0,273.0
49.0,274.0
45.0,275.0
57.0,276.0
41.0,277.0
44.0,278.0
55.0,279.0
49.0,280.0
55.0,281.0
50.0,282.0
56.0,283.0
47.0,284.0
53.0,285.0
55.0,286.0
54.0,287.0
56.0,288.0
55.0,289.0
43.0,290.0
50.0,291.0
50.0,292.0
43.0,293.0
43.0,294.0
58.0,295.0
57.0,296.0
45.0,297.0
54.0,298.0
47.0,299.0
50.0,300.0
54.0,301.0
47.0,302.0
63.0,303.0
50.0,304.0
60.0,305.0
48.0,306.0
40.0,307.0
55.0,308.0
46.0,309.0
43.0,310.0
55.0,311.0
53.0,312.0
52.0,313.0
52.0,314.0
57.0,315.0
47.0,316.0
51.0,317.0
58.0,318.0
48.0,319.0
55.0,320.0
61.0,321.0
49.0,322.0
44.0,323.0
49.0,324.0
50.0,325.0
42.0,326.0
52.0,327.0
48.0,328.0
50.0,329.0
58.0,330.0
52.0,331.0
51.0,332.0
51.0,333.0
49.0,334.0
49.0,335.0
53.0,336.0
66.0,337.0
55.0,338.0
47.0,339.0
51.0,340.0
41.0,341.0
42.0,342.0
49.0,343.0
49.0,344.0
51.0,345.0
54.0,346.0
51.0,347.0
48.0,348.0
55.0,349.0
55.0,350.0
46.0,351.0
52.0,352.0
62.0,353.0
60.0,354.0
53.0,355.0
49.0,356.0
47.0,357.0
37.0,358.0
52.0,359.0
49.0,360.0
46.0,361.0
50.0,362.0
54.0,363.0
46.0,364.0
45.0,365.0
62.0,366.0
45.0,367.0
48.0,368.0
64.0,369.0
50.0,370.0
63.0,371.0
55.0,372.0
50.0,373.0
43.0,374.0
44.0,375.0
62.0,376.0
48.0,377.0
52.0,378.0
49.0,379.0
41.0,380.0
47.0,381.0
44.0,382.0
57.0,383.0
45.0,384.0
54.0,385.0
54.0,386.0
55.0,387.0
60.0,388.0
48.0,389.0
47.0,390.0
50.0,391.0
55.0,392.0
57.0,393.0
59.0,394.0
52.0,395.0
44.0,396.0
45.0,397.0
46.0,398.0
47.0,399.0
50.0,400.0
55.0,401.0
46.0,402.0
52.0,403.0
60.0,404.0
44.0,405.0
51.0,406.0
57.0,407.0
47.0,408.0
54.0,409.0
56.0,410.0
57.0,411.0
50.0,412.0
48.0,413.0
49.0,414.0
45.0,415.0
51.0,416.0
48.0,417.0
50.0,418.0
49.0,419.0
49.0,420.0
50.0,421.0
51.0,422.0
59.0,423.0
47.0,424.0
52.0,425.0
61.0,426.0
51.0,427.0
58.0,428.0
52.0,429.0
50.0,430.0
48.0,431.0
42.0,432.0
52.0,433.0
48.0,434.0
50.0,435.0
46.0,436.0
51.0,437.0
56.0,438.0
48.0,439.0
50.0,440.0
52.0,441.0
52.0,442.0
56.0,443.0
57.0,444.0
59.0,445.0
50.0,446.0
56.0,447.0
41.0,448.0
43.0,449.0
56.0,450.0
44.0,451.0
53.0,452.0
47.0,453.0
54.0,454.0
44.0,455.0
45.0,456.0
57.0,457.0
50.0,458.0
52.0,459.0
58.0,460.0
60.0,461.0
55.0,462.0
59.0,463.0
47.0,464.0
44.0,465.0
58.0,466.0
41.0,467.0
52.0,468.0
54.0,469.0
45.0,470.0
42.0,471.0
42.0,472.0
62.0,473.0
39.0,474.0
50.0,475.0
67.0,476.0
49.0,477.0
56.0,478.0
60.0,479.0
54.0,480.0
42.0,481.0
55.0,482.0
49.0,483.0
56.0,484.0
58.0,485.0
51.0,486.0
44.0,487.0
37.0,488.0
56.0,489.0
43.0,490.0
48.0,491.0
61.0,492.0
48.0,493.0
58.0,494.0
50.0,495.0
50.0,496.0
48.0,497.0
52.0,498.0
54.0,499.0
59.0,500.0
56.0,0.0
63.0,1.0
44.0,2.0
60.0,3.0
59.0,4.0
59.0,5.0
57.0,6.0
52.0,7.0
56.0,8.0
56.0,9.0
54.0,10.0
52.0,11.0
47.0,12.0
53.0,13.0
49.0,14.0
57.0,15.0
57.0,16.0
59.0,17.0
59.0,18.0
56.0,19.0
60.0,20.0
61.0,21.0
59.0,22.0
57.0,23.0
60.0,24.0
58.0,25.0
59.0,26.0
53.0,27.0
51.0,28.0
52.0,29.0
50.0,30.0
54.0,31.0
51.0,32.0
57.0,33.0
58.0,34.0
54.0,35.0
57.0,36.0
58.0,37.0
62.0,38.0
63.0,39.0
58.0,40.0
57.0,41.0
64.0,42.0
52.0,43.0
56.0,44.0
57.0,45.0
54.0,46.0
57.0,47.0
48.0,48.0
53.0,49.0
51.0,50.0
56.0,51.0
54.0,52.0
57.0,53.0
60.0,54.0
54.0,55.0
63.0,56.0
60.0,57.0
64.0,58.0
57.0,59.0
57.0,60.0
56.0,61.0
57.0,62.0
58.0,63.0
54.0,64.0
57.0,65.0
46.0,66.0
61.0,67.0
53.0,68.0
54.0,69.0
55.0,70.0
50.0,71.0
57.0,72.0
58.0,73.0
56.0,74.0
57.0,75.0
60.0,76.0
63.0,77.0
57.0,78.0
62.0,79.0
58.0,80.0
58.0,81.0
55.0,82.0
56.0,83.0
51.0,84.0
54.0,85.0
57.0,86.0
51.0,87.0
51.0,88.0
46.0,89.0
55.0,90.0
54.0,91.0
54.0,92.0
58.0,93.0
56.0,94.0
68.0,95.0
61.0,96.0
61.0,97.0
58.0,98.0
60.0,99.0
57.0,100.0
55.0,101.0
60.0,102.0
53.0,103.0
57.0,104.0
48.0,105.0
50.0,106.0
51.0,107.0
49.0,108.0
54.0,109.0
55.0,110.0
59.0,111.0
61.0,112.0
56.0,113.0
58.0,114.0
63.0,115.0
61.0,116.0
57.0,117.0
62.0,118.0
62.0,119.0
54.0,120.0
60.0,121.0
52.0,122.0
52.0,123.0
52.0,124.0
50.0,125.0
56.0,126.0
51.0,127.0
60.0,128.0
50.0,129.0
55.0,130.0
56.0,131.0
60.0,132.0
59.0,133.0
56.0,134.0
63.0,135.0
60.0,136.0
61.0,137.0
57.0,138.0
52.0,139.0
62.0,140.0
48.0,141.0
54.0,142.0
50.0,143.0
54.0,144.0
56.0,145.0
51.0,146.0
50.0,147.0
57.0,148.0
57.0,149.0
56.0,150.0
60.0,151.0
63.0,152.0
63.0,153.0
56.0,154.0
61.0,155.0
62.0,156.0
51.0,157.0
59.0,158.0
58.0,159.0
51.0,160.0
55.0,161.0
51.0,162.0
52.0,163.0
46.0,164.0
55.0,165.0
49.0,166.0
58.0,167.0
54.0,168.0
64.0,169.0
58.0,170.0
54.0,171.0
67.0,172.0
57.0,173.0
60.0,174.0
59.0,175.0
57.0,176.0
57.0,177.0
56.0,178.0
53.0,179.0
47.0,180.0
54.0,181.0
48.0,182.0
57.0,183.0
54.0,184.0
52.0,185.0
54.0,186.0
57.0,187.0
63.0,188.0
59.0,189.0
61.0,190.0
60.0,191.0
61.0,192.0
59.0,193.0
58.0,194.0
58.0,195.0
51.0,196.0
60.0,197.0
47.0,198.0
55.0,199.0
50.0,200.0
51.0,201.0
53.0,202.0
52.0,203.0
58.0,204.0
53.0,205.0
59.0,206.0
56.0,207.0
65.0,208.0
62.0,209.0
54.0,210.0
61.0,211.0
57.0,212.0
61.0,213.0
55.0,214.0
58.0,215.0
55.0,216.0
47.0,217.0
50.0,218.0
50.0,219.0
58.0,220.0
51.0,221.0
55.0,222.0
56.0,223.0
56.0,224.0
61.0,225.0
59.0,226.0
59.0,227.0
59.0,228.0
63.0,229.0
56.0,230.0
58.0,231.0
61.0,232.0
52.0,233.0
56.0,234.0
48.0,235.0
57.0,236.0
49.0,237.0
55.0,238.0
51.0,239.0
53.0,240.0
57.0,241.0
52.0,242.0
58.0,243.0
54.0,244.0
66.0,245.0
61.0,246.0
54.0,247.0
60.0,248.0
56.0,249.0
63.0,250.0
58.0,251.0
56.0,252.0
55.0,253.0
55.0,254.0
55.0,255.0
49.0,256.0
54.0,257.0
46.0,258.0
63.0,259.0
56.0,260.0
52.0,261.0
57.0,262.0
54.0,263.0
62.0,264.0
57.0,265.0
62.0,266.0
61.0,267.0
58.0,268.0
60.0,269.0
57.0,270.0
61.0,271.0
54.0,272.0
52.0,273.0
49.0,274.0
57.0,275.0
55.0,276.0
51.0,277.0
53.0,278.0
47.0,279.0
60.0,280.0
54.0,281.0
60.0,282.0
59.0,283.0
54.0,284.0
65.0,285.0
59.0,286.0
64.0,287.0
61.0,288.0
53.0,289.0
53.0,290.0
56.0,291.0
55.0,292.0
50.0,293.0
54.0,294.0
52.0,295.0
59.0,296.0
51.0,297.0
53.0,298.0
53.0,299.0
52.0,300.0
65.0,301.0
58.0,302.0
59.0,303.0
61.0,304.0
61.0,305.0
56.0,306.0
58.0,307.0
60.0,308.0
52.0,309.0
57.0,310.0
54.0,311.0
53.0,312.0
52.0,313.0
50.0,314.0
52.0,315.0
48.0,316.0
58.0,317.0
53.0,318.0
60.0,319.0
63.0,320.0
57.0,321.0
62.0,322.0
59.0,323.0
65.0,324.0
61.0,325.0
56.0,326.0
58.0,327.0
56.0,328.0
57.0,329.0
49.0,330.0
55.0,331.0
44.0,332.0
60.0,333.0
50.0,334.0
51.0,335.0
61.0,336.0
48.0,337.0
59.0,338.0
60.0,339.0
60.0,340.0
60.0,341.0
63.0,342.0
59.0,343.0
57.0,344.0
63.0,345.0
57.0,346.0
52.0,347.0
55.0,348.0
54.0,349.0
52.0,350.0
53.0,351.0
53.0,352.0
51.0,353.0
53.0,354.0
51.0,355.0
55.0,356.0
56.0,357.0
59.0,358.0
64.0,359.0
59.0,360.0
59.0,361.0
59.0,362.0
60.0,363.0
57.0,364.0
60.0,365.0
56.0,366.0
51.0,367.0
57.0,368.0
47.0,369.0
58.0,370.0
45.0,371.0
56.0,372.0
54.0,373.0
54.0,374.0
60.0,375.0
56.0,376.0
60.0,377.0
57.0,378.0
63.0,379.0
59.0,380.0
58.0,381.0
62.0,382.0
55.0,383.0
57.0,384.0
48.0,385.0
59.0,386.0
50.0,387.0
54.0,388.0
51.0,389.0
53.0,390.0
56.0,391.0
51.0,392.0
57.0,393.0
56.0,394.0
63.0,395.0
59.0,396.0
57.0,397.0
61.0,398.0
53.0,399.0
63.0,400.0
62.0,401.0
54.0,402.0
56.0,403.0
51.0,404.0
55.0,405.0
53.0,406.0
52.0,407.0
51.0,408.0
55.0,409.0
55.0,410.0
60.0,411.0
56.0,412.0
51.0,413.0
58.0,414.0
62.0,415.0
57.0,416.0
64.0,417.0
56.0,418.0
54.0,419.0
57.0,420.0
59.0,421.0
51.0,422.0
54.0,423.0
54.0,424.0
56.0,425.0
55.0,426.0
51.0,427.0
59.0,428.0
50.0,429.0
59.0,430.0
58.0,431.0
54.0,432.0
62.0,433.0
57.0,434.0
62.0,435.0
60.0,436.0
61.0,437.0
54.0,438.0
56.0,439.0
57.0,440.0
53.0,441.0
57.0,442.0
50.0,443.0
56.0,444.0
53.0,445.0
55.0,446.0
52.0,447.0
51.0,448.0
57.0,449.0
53.0,450.0
61.0,451.0
62.0,452.0
61.0,453.0
57.0,454.0
58.0,455.0
61.0,456.0
55.0,457.0
62.0,458.0
53.0,459.0
57.0,460.0
56.0,461.0
52.0,462.0
51.0,463.0
47.0,464.0
57.0,465.0
55.0,466.0
54.0,467.0
56.0,468.0
61.0,469.0
54.0,470.0
59.0,471.0
61.0,472.0
54.0,473.0
62.0,474.0
61.0,475.0
57.0,476.0
58.0,477.0
58.0,478.0
52.0,479.0
57.0,480.0
54.0,481.0
51.0,482.0
53.0,483.0
52.0,484.0
58.0,485.0
52.0,486.0
52.0,487.0
52.0,488.0
59.0,489.0
63.0,490.0
62.0,491.0
58.0,492.0
57.0,493.0
64.0,494.0
53.0,495.0
57.0,496.0
59.0,497.0
55.0,498.0
55.0,499.0
53.0,500.0
9.0,0.0
57.0,1.0
48.0,2.0
43.0,3.0
57.0,4.0
51.0,5.0
72.0,6.0
50.0,7.0
63.0,8.0
56.0,9.0
54.0,10.0
55.0,11.0
70.0,12.0
68.0,13.0
70.0,14.0
68.0,15.0
63.0,16.0
57.0,17.0
59.0,18.0
54.0,19.0
60.0,20.0
54.0,21.0
60.0,22.0
57.0,23.0
60.0,24.0
66.0,25.0
58.0,26.0
63.0,27.0
66.0,28.0
65.0,29.0
70.0,30.0
69.0,31.0
66.0,32.0
64.0,33.0
66.0,34.0
64.0,35.0
60.0,36.0
65.0,37.0
62.0,38.0
60.0,39.0
66.0,40.0
64.0,41.0
60.0,42.0
57.0,43.0
70.0,44.0
60.0,45.0
63.0,46.0
66.0,47.0
64.0,48.0
65.0,49.0
67.0,50.0
67.0,51.0
59.0,52.0
66.0,53.0
64.0,54.0
63.0,55.0
61.0,56.0
62.0,57.0
65.0,58.0
58.0,59.0
67.0,60.0
68.0,61.0
59.0,62.0
64.0,63.0
65.0,64.0
65.0,65.0
63.0,66.0
73.0,67.0
64.0,68.0
59.0,69.0
71.0,70.0
63.0,71.0
63.0,72.0
60.0,73.0
63.0,74.0
60.0,75.0
61.0,76.0
62.0,77.0
62.0,78.0
63.0,79.0
66.0,80.0
66.0,81.0
64.0,82.0
66.0,83.0
65.0,84.0
63.0,85.0
71.0,86.0
60.0,87.0
68.0,88.0
61.0,89.0
68.0,90.0
60.0,91.0
59.0,92.0
67.0,93.0
55.0,94.0
64.0,95.0
67.0,96.0
64.0,97.0
60.0,98.0
62.0,99.0
64.0,100.0
61.0,101.0
68.0,102.0
64.0,103.0
60.0,104.0
64.0,105.0
70.0,106.0
67.0,107.0
58.0,108.0
67.0,109.0
59.0,110.0
62.0,111.0
67.0,112.0
63.0,113.0
60.0,114.0
58.0,115.0
65.0,116.0
62.0,117.0
65.0,118.0
64.0,119.0
58.0,120.0
64.0,121.0
67.0,122.0
65.0,123.0
64.0,124.0
64.0,125.0
64.0,126.0
65.0,127.0
69.0,128.0
64.0,129.0
57.0,130.0
64.0,131.0
66.0,132.0
65.0,133.0
60.0,134.0
63.0,135.0
58.0,136.0
62.0,137.0
67.0,138.0
67.0,139.0
60.0,140.0
67.0,141.0
64.0,142.0
65.0,143.0
67.0,144.0
67.0,145.0
60.0,146.0
58.0,147.0
68.0,148.0
64.0,149.0
64.0,150.0
63.0,151.0
59.0,152.0
61.0,153.0
63.0,154.0
66.0,155.0
61.0,156.0
65.0,157.0
67.0,158.0
63.0,159.0
69.0,160.0
64.0,161.0
63.0,162.0
61.0,163.0
70.0,164.0
60.0,165.0
62.0,166.0
66.0,167.0
60.0,168.0
61.0,169.0
64.0,170.0
66.0,171.0
57.0,172.0
66.0,173.0
66.0,174.0
63.0,175.0
66.0,176.0
64.0,177.0
65.0,178.0
59.0,179.0
73.0,180.0
65.0,181.0
58.0,182.0
64.0,183.0
63.0,184.0
63.0,185.0
60.0,186.0
63.0,187.0
59.0,188.0
60.0,189.0
68.0,190.0
64.0,191.0
62.0,192.0
66.0,193.0
65.0,194.0
62.0,195.0
69.0,196.0
68.0,197.0
60.0,198.0
63.0,199.0
65.0,200.0
67.0,201.0
59.0,202.0
65.0,203.0
61.0,204.0
55.0,205.0
65.0,206.0
66.0,207.0
65.0,208.0
65.0,209.0
63.0,210.0
64.0,211.0
62.0,212.0
74.0,213.0
62.0,214.0
55.0,215.0
66.0,216.0
64.0,217.0
63.0,218.0
60.0,219.0
65.0,220.0
54.0,221.0
61.0,222.0
63.0,223.0
69.0,224.0
62.0,225.0
63.0,226.0
66.0,227.0
64.0,228.0
67.0,229.0
66.0,230.0
59.0,231.0
64.0,232.0
66.0,233.0
63.0,234.0
60.0,235.0
63.0,236.0
63.0,237.0
62.0,238.0
65.0,239.0
60.0,240.0
65.0,241.0
63.0,242.0
69.0,243.0
62.0,244.0
62.0,245.0
68.0,246.0
60.0,247.0
67.0,248.0
64.0,249.0
68.0,250.0
55.0,251.0
64.0,252.0
66.0,253.0
62.0,254.0
68.0,255.0
62.0,256.0
61.0,257.0
59.0,258.0
67.0,259.0
63.0,260.0
58.0,261.0
71.0,262.0
59.0,263.0
61.0,264.0
62.0,265.0
67.0,266.0
60.0,267.0
58.0,268.0
66.0,269.0
63.0,270.0
70.0,271.0
65.0,272.0
65.0,273.0
59.0,274.0
63.0,275.0
64.0,276.0
62.0,277.0
65.0,278.0
61.0,279.0
61.0,280.0
65.0,281.0
60.0,282.0
66.0,283.0
60.0,284.0
64.0,285.0
66.0,286.0
67.0,287.0
66.0,288.0
60.0,289.0
69.0,290.0
59.0,291.0
64.0,292.0
68.0,293.0
66.0,294.0
60.0,295.0
61.0,296.0
64.0,297.0
59.0,298.0
64.0,299.0
63.0,300.0
62.0,301.0
62.0,302.0
66.0,303.0
65.0,304.0
63.0,305.0
66.0,306.0
66.0,307.0
62.0,308.0
67.0,309.0
69.0,310.0
58.0,311.0
63.0,312.0
66.0,313.0
65.0,314.0
63.0,315.0
64.0,316.0
64.0,317.0
57.0,318.0
66.0,319.0
66.0,320.0
63.0,321.0
62.0,322.0
67.0,323.0
63.0,324.0
62.0,325.0
72.0,326.0
66.0,327.0
55.0,328.0
66.0,329.0
68.0,330.0
62.0,331.0
60.0,332.0
65.0,333.0
61.0,334.0
60.0,335.0
66.0,336.0
65.0,337.0
60.0,338.0
62.0,339.0
64.0,340.0
64.0,341.0
65.0,342.0
67.0,343.0
64.0,344.0
62.0,345.0
69.0,346.0
62.0,347.0
65.0,348.0
62.0,349.0
64.0,350.0
61.0,351.0
63.0,352.0
67.0,353.0
59.0,354.0
68.0,355.0
66.0,356.0
64.0,357.0
64.0,358.0
64.0,359.0
65.0,360.0
63.0,361.0
71.0,362.0
61.0,363.0
58.0,364.0
67.0,365.0
65.0,366.0
61.0,367.0
62.0,368.0
63.0,369.0
59.0,370.0
65.0,371.0
65.0,372.0
67.0,373.0
60.0,374.0
69.0,375.0
63.0,376.0
62.0,377.0
69.0,378.0
65.0,379.0
65.0,380.0
60.0,381.0
69.0,382.0
61.0,383.0
61.0,384.0
63.0,385.0
58.0,386.0
62.0,387.0
60.0,388.0
65.0,389.0
61.0,390.0
64.0,391.0
70.0,392.0
62.0,393.0
70.0,394.0
61.0,395.0
68.0,396.0
64.0,397.0
66.0,398.0
63.0,399.0
59.0,400.0
67.0,401.0
60.0,402.0
63.0,403.0
61.0,404.0
60.0,405.0
59.0,406.0
61.0,407.0
65.0,408.0
65.0,409.0
65.0,410.0
68.0,411.0
67.0,412.0
64.0,413.0
66.0,414.0
62.0,415.0
61.0,416.0
68.0,417.0
63.0,418.0
64.0,419.0
61.0,420.0
65.0,421.0
61.0,422.0
66.0,423.0
64.0,424.0
60.0,425.0
67.0,426.0
67.0,427.0
68.0,428.0
62.0,429.0
67.0,430.0
60.0,431.0
59.0,432.0
68.0,433.0
61.0,434.0
62.0,435.0
64.0,436.0
64.0,437.0
65.0,438.0
66.0,439.0
67.0,440.0
61.0,441.0
66.0,442.0
68.0,443.0
63.0,444.0
67.0,445.0
62.0,446.0
65.0,447.0
62.0,448.0
64.0,449.0
65.0,450.0
59.0,451.0
68.0,452.0
65.0,453.0
64.0,454.0
65.0,455.0
65.0,456.0
66.0,457.0
63.0,458.0
71.0,459.0
60.0,460.0
62.0,461.0
66.0,462.0
67.0,463.0
62.0,464.0
60.0,465.0
65.0,466.0
58.0,467.0
69.0,468.0
64.0,469.0
66.0,470.0
62.0,471.0
60.0,472.0
66.0,473.0
60.0,474.0
68.0,475.0
63.0,476.0
60.0,477.0
68.0,478.0
62.0,479.0
67.0,480.0
60.0,481.0
69.0,482.0
64.0,483.0
63.0,484.0
68.0,485.0
65.0,486.0
63.0,487.0
61.0,488.0
66.0,489.0
62.0,490.0
63.0,491.0
63.0,492.0
65.0,493.0
61.0,494.0
66.0,495.0
64.0,496.0
63.0,497.0
66.0,498.0
66.0,499.0
64.0,500.0
24.0,0.0
56.0,1.0
57.0,2.0
52.0,3.0
58.0,4.0
59.0,5.0
57.0,6.0
56.0,7.0
44.0,8.0
47.0,9.0
49.0,10.0
43.0,11.0
47.0,12.0
47.0,13.0
49.0,14.0
40.0,15.0
47.0,16.0
44.0,17.0
37.0,18.0
25.0,19.0
40.0,20.0
46.0,21.0
42.0,22.0
43.0,23.0
44.0,24.0
47.0,25.0
46.0,26.0
59.0,27.0
56.0,28.0
52.0,29.0
38.0,30.0
37.0,31.0
44.0,32.0
45.0,33.0
40.0,34.0
43.0,35.0
48.0,36.0
43.0,37.0
44.0,38.0
36.0,39.0
43.0,40.0
49.0,41.0
35.0,42.0
41.0,43.0
42.0,44.0
45.0,45.0
40.0,46.0
41.0,47.0
44.0,48.0
44.0,49.0
47.0,50.0
47.0,51.0
43.0,52.0
40.0,53.0
48.0,54.0
35.0,55.0
44.0,56.0
46.0,57.0
42.0,58.0
40.0,59.0
42.0,60.0
44.0,61.0
46.0,62.0
43.0,63.0
40.0,64.0
42.0,65.0
48.0,66.0
35.0,67.0
42.0,68.0
45.0,69.0
42.0,70.0
45.0,71.0
44.0,72.0
39.0,73.0
38.0,74.0
51.0,75.0
47.0,76.0
41.0,77.0
39.0,78.0
45.0,79.0
39.0,80.0
43.0,81.0
44.0,82.0
40.0,83.0
42.0,84.0
38.0,85.0
48.0,86.0
42.0,87.0
37.0,88.0
47.0,89.0
42.0,90.0
43.0,91.0
41.0,92.0
48.0,93.0
38.0,94.0
41.0,95.0
47.0,96.0
45.0,97.0
46.0,98.0
40.0,99.0
48.0,100.0
41.0,101.0
43.0,102.0
40.0,103.0
41.0,104.0
43.0,105.0
34.0,106.0
48.0,107.0
45.0,108.0
38.0,109.0
46.0,110.0
44.0,111.0
36.0,112.0
51.0,113.0
42.0,114.0
41.0,115.0
37.0,116.0
45.0,117.0
45.0,118.0
46.0,119.0
46.0,120.0
49.0,121.0
44.0,122.0
41.0,123.0
41.0,124.0
42.0,125.0
41.0,126.0
38.0,127.0
41.0,128.0
44.0,129.0
35.0,130.0
46.0,131.0
46.0,132.0
40.0,133.0
45.0,134.0
44.0,135.0
41.0,136.0
34.0,137.0
41.0,138.0
51.0,139.0
39.0,140.0
47.0,141.0
42.0,142.0
48.0,143.0
42.0,144.0
43.0,145.0
43.0,146.0
48.0,147.0
34.0,148.0
41.0,149.0
40.0,150.0
32.0,151.0
51.0,152.0
43.0,153.0
46.0,154.0
46.0,155.0
45.0,156.0
45.0,157.0
41.0,158.0
41.0,159.0
41.0,160.0
42.0,161.0
41.0,162.0
37.0,163.0
43.0,164.0
45.0,165.0
45.0,166.0
44.0,167.0
45.0,168.0
42.0,169.0
41.0,170.0
45.0,171.0
42.0,172.0
34.0,173.0
40.0,174.0
47.0,175.0
46.0,176.0
43.0,177.0
46.0,178.0
43.0,179.0
46.0,180.0
43.0,181.0
42.0,182.0
39.0,183.0
39.0,184.0
44.0,185.0
37.0,186.0
42.0,187.0
43.0,188.0
44.0,189.0
47.0,190.0
46.0,191.0
41.0,192.0
43.0,193.0
46.0,194.0
40.0,195.0
36.0,196.0
41.0,197.0
52.0,198.0
39.0,199.0
45.0,200.0
46.0,201.0
43.0,202.0
45.0,203.0
41.0,204.0
46.0,205.0
43.0,206.0
36.0,207.0
44.0,208.0
38.0,209.0
36.0,210.0
43.0,211.0
47.0,212.0
46.0,213.0
46.0,214.0
45.0,215.0
51.0,216.0
38.0,217.0
39.0,218.0
47.0,219.0
41.0,220.0
39.0,221.0
43.0,222.0
41.0,223.0
44.0,224.0
39.0,225.0
52.0,226.0
45.0,227.0
43.0,228.0
36.0,229.0
37.0,230.0
37.0,231.0
41.0,232.0
44.0,233.0
43.0,234.0
42.0,235.0
44.0,236.0
51.0,237.0
41.0,238.0
42.0,239.0
53.0,240.0
42.0,241.0
40.0,242.0
33.0,243.0
46.0,244.0
42.0,245.0
46.0,246.0
42.0,247.0
48.0,248.0
49.0,249.0
37.0,250.0
39.0,251.0
43.0,252.0
40.0,253.0
44.0,254.0
38.0,255.0
40.0,256.0
36.0,257.0
46.0,258.0
47.0,259.0
49.0,260.0
46.0,261.0
48.0,262.0
43.0,263.0
36.0,264.0
40.0,265.0
46.0,266.0
37.0,267.0
41.0,268.0
42.0,269.0
43.0,270.0
43.0,271.0
43.0,272.0
42.0,273.0
39.0,274.0
44.0,275.0
45.0,276.0
36.0,277.0
38.0,278.0
43.0,279.0
50.0,280.0
43.0,281.0
